0.9999999999571401	1.0277290130034089e-10	-4.291678123991005e-11	-1.1368683772161603e-11	-9.350742402602918e-12	-1.7621459846850485e-12	2.6147972675971687e-11	1.2363443602225743e-11	-3.3651303965598345e-11	1.3642420526593924e-11	-3.808509063674137e-12	1.0913936421275139e-11	-5.4569682106375694e-12
1.0000000001325446	-2.2669155441690236e-10	1.4091483535594307e-10	-8.776623872108757e-11	6.52562448522076e-11	4.530420483206399e-11	-9.617906471248716e-11	5.218225851422176e-11	1.4551915228366852e-11	1.6370904631912708e-11	-2.467004378559068e-11	7.275957614183426e-12	0.0
0.9999999998017302	4.0881786844693124e-10	3.3514879760332406e-10	-1.3437784218695015e-09	8.894858183339238e-10	-1.4938450476620346e-10	5.383071766118519e-11	-1.1368683772161603e-12	-3.456079866737127e-11	1.8985701899509877e-11	-4.18367562815547e-11	3.637978807091713e-11	-7.275957614183426e-12
0.9999999986814601	4.968928379867066e-09	-6.725031198584475e-09	3.7615563996951096e-09	-6.155005394248292e-10	-4.0813574742060155e-11	-1.645048541831784e-10	7.344169716816396e-11	0.0	4.320099833421409e-12	-1.1823431123048067e-11	0.0	3.637978807091713e-12
1.000000001513854	-4.055436875205487e-09	3.761670086532831e-09	-1.4347278920467943e-09	4.763478500535712e-10	-4.986304702470079e-10	2.432898327242583e-10	9.731593308970332e-11	-1.5279510989785194e-10	2.5011104298755527e-11	0.0	-7.275957614183426e-12	-3.637978807091713e-12
1.000000000100954	9.579252946423367e-10	-2.3392772163788322e-09	1.899934432003647e-09	-3.290097083663568e-10	-8.676579454913735e-10	7.207745511550456e-10	-1.000444171950221e-11	-8.731149137020111e-11	-9.094947017729282e-11	7.275957614183426e-11	-2.1827872842550278e-11	0.0
1.0000000039026418	-1.3096723705530167e-08	1.572516339365393e-08	-7.137714419513941e-09	1.5988916857168078e-09	-1.7789716366678476e-09	1.0051053322968073e-09	2.3283064365386963e-10	-2.4920154828578234e-10	5.729816621169448e-11	1.1641532182693481e-10	-1.4551915228366852e-11	1.4551915228366852e-11
1.0000000009058567	-3.901732270605862e-09	5.784386303275824e-09	-7.188646122813225e-09	7.628841558471322e-09	-3.205059329047799e-09	-2.0500010577961802e-09	2.004526322707534e-09	-1.5643308870494366e-10	-3.701643436215818e-10	-5.093170329928398e-11	2.9103830456733704e-11	-2.9103830456733704e-11
1.0000000042437023	-1.2782038538716733e-08	1.3298290468810592e-08	-4.8221409088000655e-09	-7.639755494892597e-10	1.7134880181401968e-09	-1.836056640058814e-09	1.2405507732182741e-09	-3.965396899729967e-10	3.5697667044587433e-11	-1.382431946694851e-10	5.820766091346741e-11	-2.1827872842550278e-11
0.9999999991109689	2.777596819214523e-09	-2.8478552849264815e-09	1.5825207810848951e-09	-2.6520865503698587e-09	3.5452103475108743e-09	-6.612026481889188e-10	-1.1714291758835316e-09	3.8562575355172157e-10	1.0550138540565968e-10	8.003553375601768e-11	-3.637978807091713e-11	-1.8189894035458565e-11
